"entidad","nom_abr","cve_ent","municipio","cve_mun"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tuxpan","30_189"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tuxtilla","30_190"
"Veracruz de Ignacio de la Llave","Ver.",30,"Ursulo Galván","30_191"
"Veracruz de Ignacio de la Llave","Ver.",30,"Vega de Alatorre","30_192"
"Veracruz de Ignacio de la Llave","Ver.",30,"Veracruz","30_193"
"Veracruz de Ignacio de la Llave","Ver.",30,"Villa Aldama","30_194"
"Veracruz de Ignacio de la Llave","Ver.",30,"Xoxocotla","30_195"
"Veracruz de Ignacio de la Llave","Ver.",30,"Yanga","30_196"
"Veracruz de Ignacio de la Llave","Ver.",30,"Yecuatla","30_197"
"Veracruz de Ignacio de la Llave","Ver.",30,"Zacualpan","30_198"
"Veracruz de Ignacio de la Llave","Ver.",30,"Zaragoza","30_199"
"Veracruz de Ignacio de la Llave","Ver.",30,"Zentla","30_200"
"Veracruz de Ignacio de la Llave","Ver.",30,"Zongolica","30_201"
"Veracruz de Ignacio de la Llave","Ver.",30,"Zontecomatlán de López y Fuentes","30_202"
"Veracruz de Ignacio de la Llave","Ver.",30,"Zozocolco de Hidalgo","30_203"
"Veracruz de Ignacio de la Llave","Ver.",30,"Agua Dulce","30_204"
"Veracruz de Ignacio de la Llave","Ver.",30,"El Higo","30_205"
"Veracruz de Ignacio de la Llave","Ver.",30,"Nanchital de Lázaro Cárdenas del Río","30_206"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tres Valles","30_207"
"Veracruz de Ignacio de la Llave","Ver.",30,"Carlos A. Carrillo","30_208"
"Veracruz de Ignacio de la Llave","Ver.",30,"Tatahuicapan de Juárez","30_209"
"Veracruz de Ignacio de la Llave","Ver.",30,"Uxpanapa","30_210"
"Veracruz de Ignacio de la Llave","Ver.",30,"San Rafael","30_211"
"Veracruz de Ignacio de la Llave","Ver.",30,"Santiago Sochiapan","30_212"
"Yucatán","Yuc.",31,"Abalá","31_1"
"Yucatán","Yuc.",31,"Acanceh","31_2"
"Yucatán","Yuc.",31,"Akil","31_3"
"Yucatán","Yuc.",31,"Baca","31_4"
"Yucatán","Yuc.",31,"Bokobá","31_5"
"Yucatán","Yuc.",31,"Buctzotz","31_6"
"Yucatán","Yuc.",31,"Cacalchén","31_7"
"Yucatán","Yuc.",31,"Calotmul","31_8"
"Yucatán","Yuc.",31,"Cansahcab","31_9"
"Yucatán","Yuc.",31,"Cantamayec","31_10"
"Yucatán","Yuc.",31,"Celestún","31_11"
"Yucatán","Yuc.",31,"Cenotillo","31_12"
"Yucatán","Yuc.",31,"Conkal","31_13"
"Yucatán","Yuc.",31,"Cuncunul","31_14"
"Yucatán","Yuc.",31,"Cuzamá","31_15"
"Yucatán","Yuc.",31,"Chacsinkín","31_16"
"Yucatán","Yuc.",31,"Chankom","31_17"
"Yucatán","Yuc.",31,"Chapab","31_18"
"Yucatán","Yuc.",31,"Chemax","31_19"
"Yucatán","Yuc.",31,"Chicxulub Pueblo","31_20"
"Yucatán","Yuc.",31,"Chichimilá","31_21"
"Yucatán","Yuc.",31,"Chikindzonot","31_22"
"Yucatán","Yuc.",31,"Chocholá","31_23"
"Yucatán","Yuc.",31,"Chumayel","31_24"
"Yucatán","Yuc.",31,"Dzán","31_25"
"Yucatán","Yuc.",31,"Dzemul","31_26"
"Yucatán","Yuc.",31,"Dzidzantún","31_27"
"Yucatán","Yuc.",31,"Dzilam de Bravo","31_28"
"Yucatán","Yuc.",31,"Dzilam González","31_29"
"Yucatán","Yuc.",31,"Dzitás","31_30"
"Yucatán","Yuc.",31,"Dzoncauich","31_31"
"Yucatán","Yuc.",31,"Espita","31_32"
"Yucatán","Yuc.",31,"Halachó","31_33"
"Yucatán","Yuc.",31,"Hocabá","31_34"
"Yucatán","Yuc.",31,"Hoctún","31_35"
"Yucatán","Yuc.",31,"Homún","31_36"
"Yucatán","Yuc.",31,"Huhí","31_37"
"Yucatán","Yuc.",31,"Hunucmá","31_38"
"Yucatán","Yuc.",31,"Ixil","31_39"
"Yucatán","Yuc.",31,"Izamal","31_40"
"Yucatán","Yuc.",31,"Kanasín","31_41"
"Yucatán","Yuc.",31,"Kantunil","31_42"
"Yucatán","Yuc.",31,"Kaua","31_43"
"Yucatán","Yuc.",31,"Kinchil","31_44"
"Yucatán","Yuc.",31,"Kopomá","31_45"
"Yucatán","Yuc.",31,"Mama","31_46"
"Yucatán","Yuc.",31,"Maní","31_47"
"Yucatán","Yuc.",31,"Maxcanú","31_48"
"Yucatán","Yuc.",31,"Mayapán","31_49"
"Yucatán","Yuc.",31,"Mérida","31_50"
"Yucatán","Yuc.",31,"Mocochá","31_51"
"Yucatán","Yuc.",31,"Motul","31_52"
"Yucatán","Yuc.",31,"Muna","31_53"
"Yucatán","Yuc.",31,"Muxupip","31_54"
"Yucatán","Yuc.",31,"Opichén","31_55"
"Yucatán","Yuc.",31,"Oxkutzcab","31_56"
"Yucatán","Yuc.",31,"Panabá","31_57"
"Yucatán","Yuc.",31,"Peto","31_58"
"Yucatán","Yuc.",31,"Progreso","31_59"
"Yucatán","Yuc.",31,"Quintana Roo","31_60"
"Yucatán","Yuc.",31,"Río Lagartos","31_61"
"Yucatán","Yuc.",31,"Sacalum","31_62"
"Yucatán","Yuc.",31,"Samahil","31_63"
"Yucatán","Yuc.",31,"Sanahcat","31_64"
"Yucatán","Yuc.",31,"San Felipe","31_65"
"Yucatán","Yuc.",31,"Santa Elena","31_66"
"Yucatán","Yuc.",31,"Seyé","31_67"
"Yucatán","Yuc.",31,"Sinanché","31_68"
"Yucatán","Yuc.",31,"Sotuta","31_69"
"Yucatán","Yuc.",31,"Sucilá","31_70"
"Yucatán","Yuc.",31,"Sudzal","31_71"
"Yucatán","Yuc.",31,"Suma","31_72"
"Yucatán","Yuc.",31,"Tahdziú","31_73"
"Yucatán","Yuc.",31,"Tahmek","31_74"
"Yucatán","Yuc.",31,"Teabo","31_75"
"Yucatán","Yuc.",31,"Tecoh","31_76"
"Yucatán","Yuc.",31,"Tekal de Venegas","31_77"
"Yucatán","Yuc.",31,"Tekantó","31_78"
"Yucatán","Yuc.",31,"Tekax","31_79"
"Yucatán","Yuc.",31,"Tekit","31_80"
"Yucatán","Yuc.",31,"Tekom","31_81"
"Yucatán","Yuc.",31,"Telchac Pueblo","31_82"
"Yucatán","Yuc.",31,"Telchac Puerto","31_83"
"Yucatán","Yuc.",31,"Temax","31_84"
"Yucatán","Yuc.",31,"Temozón","31_85"
"Yucatán","Yuc.",31,"Tepakán","31_86"
"Yucatán","Yuc.",31,"Tetiz","31_87"
"Yucatán","Yuc.",31,"Teya","31_88"
"Yucatán","Yuc.",31,"Ticul","31_89"
"Yucatán","Yuc.",31,"Timucuy","31_90"
"Yucatán","Yuc.",31,"Tinum","31_91"
"Yucatán","Yuc.",31,"Tixcacalcupul","31_92"
"Yucatán","Yuc.",31,"Tixkokob","31_93"
"Yucatán","Yuc.",31,"Tixmehuac","31_94"
"Yucatán","Yuc.",31,"Tixpéhual","31_95"
"Yucatán","Yuc.",31,"Tizimín","31_96"
"Yucatán","Yuc.",31,"Tunkás","31_97"
"Yucatán","Yuc.",31,"Tzucacab","31_98"
"Yucatán","Yuc.",31,"Uayma","31_99"
"Yucatán","Yuc.",31,"Ucú","31_100"
"Yucatán","Yuc.",31,"Umán","31_101"
"Yucatán","Yuc.",31,"Valladolid","31_102"
"Yucatán","Yuc.",31,"Xocchel","31_103"
"Yucatán","Yuc.",31,"Yaxcabá","31_104"
"Yucatán","Yuc.",31,"Yaxkukul","31_105"
"Yucatán","Yuc.",31,"Yobaín","31_106"
"Zacatecas","Zac.",32,"Apozol","32_1"
"Zacatecas","Zac.",32,"Apulco","32_2"
"Zacatecas","Zac.",32,"Atolinga","32_3"
"Zacatecas","Zac.",32,"Benito Juárez","32_4"
"Zacatecas","Zac.",32,"Calera","32_5"
"Zacatecas","Zac.",32,"Cañitas de Felipe Pescador","32_6"
"Zacatecas","Zac.",32,"Concepción del Oro","32_7"
"Zacatecas","Zac.",32,"Cuauhtémoc","32_8"
"Zacatecas","Zac.",32,"Chalchihuites","32_9"
"Zacatecas","Zac.",32,"Fresnillo","32_10"
"Zacatecas","Zac.",32,"Trinidad García de la Cadena","32_11"
"Zacatecas","Zac.",32,"Genaro Codina","32_12"
"Zacatecas","Zac.",32,"General Enrique Estrada","32_13"
"Zacatecas","Zac.",32,"General Francisco R. Murguía","32_14"
"Zacatecas","Zac.",32,"El Plateado de Joaquín Amaro","32_15"
"Zacatecas","Zac.",32,"General Pánfilo Natera","32_16"
"Zacatecas","Zac.",32,"Guadalupe","32_17"
"Zacatecas","Zac.",32,"Huanusco","32_18"
"Zacatecas","Zac.",32,"Jalpa","32_19"
"Zacatecas","Zac.",32,"Jerez","32_20"
"Zacatecas","Zac.",32,"Jiménez del Teul","32_21"
"Zacatecas","Zac.",32,"Juan Aldama","32_22"
"Zacatecas","Zac.",32,"Juchipila","32_23"
"Zacatecas","Zac.",32,"Loreto","32_24"
"Zacatecas","Zac.",32,"Luis Moya","32_25"
"Zacatecas","Zac.",32,"Mazapil","32_26"
"Zacatecas","Zac.",32,"Melchor Ocampo","32_27"
"Zacatecas","Zac.",32,"Mezquital del Oro","32_28"
"Zacatecas","Zac.",32,"Miguel Auza","32_29"
"Zacatecas","Zac.",32,"Momax","32_30"
"Zacatecas","Zac.",32,"Monte Escobedo","32_31"
"Zacatecas","Zac.",32,"Morelos","32_32"
"Zacatecas","Zac.",32,"Moyahua de Estrada","32_33"
"Zacatecas","Zac.",32,"Nochistlán de Mejía","32_34"
"Zacatecas","Zac.",32,"Noria de Ángeles","32_35"
"Zacatecas","Zac.",32,"Ojocaliente","32_36"
"Zacatecas","Zac.",32,"Pánuco","32_37"
"Zacatecas","Zac.",32,"Pinos","32_38"
"Zacatecas","Zac.",32,"Río Grande","32_39"
"Zacatecas","Zac.",32,"Sain Alto","32_40"
"Zacatecas","Zac.",32,"El Salvador","32_41"
"Zacatecas","Zac.",32,"Sombrerete","32_42"
"Zacatecas","Zac.",32,"Susticacán","32_43"
"Zacatecas","Zac.",32,"Tabasco","32_44"
"Zacatecas","Zac.",32,"Tepechitlán","32_45"
"Zacatecas","Zac.",32,"Tepetongo","32_46"
"Zacatecas","Zac.",32,"Teúl de González Ortega","32_47"
"Zacatecas","Zac.",32,"Tlaltenango de Sánchez Román","32_48"
"Zacatecas","Zac.",32,"Valparaíso","32_49"
"Zacatecas","Zac.",32,"Vetagrande","32_50"
"Zacatecas","Zac.",32,"Villa de Cos","32_51"
"Zacatecas","Zac.",32,"Villa García","32_52"
"Zacatecas","Zac.",32,"Villa González Ortega","32_53"
"Zacatecas","Zac.",32,"Villa Hidalgo","32_54"
"Zacatecas","Zac.",32,"Villanueva","32_55"
"Zacatecas","Zac.",32,"Zacatecas","32_56"
"Zacatecas","Zac.",32,"Trancoso","32_57"
"Zacatecas","Zac.",32,"Santa María de la Paz","32_58"
